Id,uid,company_name,company_description,company_industry,company_address,company_website
1621,http://www.fccsingapore.com/membership/directory/account/1621,TRIPWORLD,"
Tripworld is a blockchain powered all inclusive app and ecosystem for travellers.

TripWorld's...
",ABC,"
                    Level 30 - 6 Battery Road
                    SINGAPORE 
                    049909
",http://www.tripworld.co
1238,http://www.fccsingapore.com/membership/directory/account/1238,TRY AND REVIEW PTE LTD,"
Try and Review is a web platform (www.tryandreview.com) for authentic and non-paid consumer reviews...
",ABC,"
                    730B Geylang Road
                    SINGAPORE 
                    389641
",http://www.tryandreview.com
1667,http://www.fccsingapore.com/membership/directory/account/1667,TURN THE TIDE,"
Consulting to Cosmetics and Perfumes companies on Strategic Marketing, Product Development and...
",ABC,"
                    127 Emerald Hill Road
                    SINGAPORE 
                    229410
",
751,http://www.fccsingapore.com/membership/directory/account/751,TURNING POINT ASIA LIMITED,"
Our conviction: if you want to go higher, go deeper. 

Do you need to:
Strengthen your...
",ABC,"
                    21/F On Hing Building1 On Hing Terrace Central
                    HONG KONG 
                    0000000
",http://www.turningpoint-leadership.com
1603,http://www.fccsingapore.com/membership/directory/account/1603,TVDH SINGAPORE PTE LTD,"
TVDH Singapore Pte Ltd was established 22 years ago in Singapore to provide sales & marketing...
",ABC,"
                    21 Balmoral Park, Unit 03-05
                    SINGAPORE 
                    259850
",
969,http://www.fccsingapore.com/membership/directory/account/969,TYC TRANSFORM YOUR CONVERSATIONS,"
TYC is a Learning and Development Company that develops skills to transform conversations and drive...
",ABC,"
                    28 Bukit Pasoh Road
                    SINGAPORE 
                    089842
",http://www.conversations.com.sg
519,http://www.fccsingapore.com/membership/directory/account/519,UBISOFT SINGAPORE PTE LTD,"
Ubisoft Singapore started operating on July 2008 and is the 18th Ubisoft international development...
",ABC,"
                    1 Fusionopolis Walk, 
#09-01/02, Solaris, South Tower
                    SINGAPORE 
                    138628
",http://www.facebook.com/ubisoftsingapore
520,http://www.fccsingapore.com/membership/directory/account/520,UBS AG,"
UBS draws on its 150–year heritage to serve private, institutional and corporate clients...
",ABC,"
                    One Raffles Quay 
#50-01 North Tower
                    SINGAPORE 
                    048583
",http://www.ubs.com
1320,http://www.fccsingapore.com/membership/directory/account/1320,UEX PTE LTD HEALTH INSURANCE,"
100% Online Health Insurance - you personalize. we care.

UEX application...
",ABC,"
                    7 Straits View
Marina One East Tower
#05-01
                    SINGAPORE 
                    018936
",http://www.uexglobal.com
1385,http://www.fccsingapore.com/membership/directory/account/1385,UNABIZ NETWORK PTE LTD,"
UnaBiz is an end-to-end Internet of Things (IoT) solutions company dedicated to accelerate the...
",ABC,"
                    22 New Industrial Road 
#07-01 Primax
                    SINGAPORE 
                    536208
",http://www.unabiz.com/
1365,http://www.fccsingapore.com/membership/directory/account/1365,UNILEVER - LAURENT CHARBIT,"
Personal Care, Home Care, Food and...
",ABC,"
                    Mapple Tree Business Center, 20 Pasir Panjang Road  
#06-22
                    SINGAPORE 
                    117439
",
1321,http://www.fccsingapore.com/membership/directory/account/1321,UNILEVER ASIA - BARBARA GUERPILLON,"
Unilever is the world’s second largest consumer goods company by revenue. It owns over 400...
",ABC,"
                    20 Pasir Panjang Road 
#06-22 Mapletree Business City
                    SINGAPORE 
                    117439
",www.unilever.com
611,http://www.fccsingapore.com/membership/directory/account/611,UNILEVER ASIA PTE LTD - ANNE RADMACHER,"
Unilever is one of the largest FMCG companies operating across several categories with a...
",ABC,"
                    20 Pasir Panjang Road
#06-22 Mapletree Business City
                    SINGAPORE 
                    117439
",http://www.unilever.com
1505,http://www.fccsingapore.com/membership/directory/account/1505,UNION DE BANQUES ARABES ET FRANCAISES (U.B.A.F. SINGAPORE),"
U.B.A.F. Singapore is a full branch of U.B.A.F. France, which is owned 47.01%  by Crédit Agricole...
",ABC,"
                    7 Temasek Boulevard
#07-04/05 Suntec Tower One
                    SINGAPORE 
                    038987
",http://www.ubaf.fr
522,http://www.fccsingapore.com/membership/directory/account/522,UNIQGIFT,"
UNIQGIFT specialises in developing digital gifting and rewards solutions for some of Singapore’s...
",ABC,"
                    40B Pagoda Street
                    SINGAPORE 
                    059199
",http://www.uniqgift.com
1536,http://www.fccsingapore.com/membership/directory/account/1536,UNMUTE MUSIC PTE. LTD.,"
Unmute is a musical creative agency / B2B music streaming platform. We are specialized in sensory...
",ABC,"
                    102 Duchess Avenue, Unit 04-05
                    SINGAPORE 
                    266310
",http://www.unmutemusic.com
1350,http://www.fccsingapore.com/membership/directory/account/1350,USHIFT PTE LTD,"
UShift is an on demand staffing platform built for hospitality, f&b, retail & admin launched in...
",ABC,"
                    331 North Bridge Road, Odeon Towers #02-11
                    SINGAPORE 
                    188720
",https://www.ushift.com.sg/
1461,http://www.fccsingapore.com/membership/directory/account/1461,USP SOLUTIONS PTE LTD,"
USP SOLUTIONS is the world leader in marketing activations and consumer engagement strictly focused...
",ABC,"
                    Bank of China Building
4 Battery Road 
#25-01
                    SINGAPORE 
                    049908
",http://www.usp.at
1510,http://www.fccsingapore.com/membership/directory/account/1510,UTSIT PTE LTD,"
Utsit Pte. Ltd. is a consulting company based in Singapore and is part of Utsit SAS created in 2002...
",ABC,"
                    16 Raffles Quay 
#38-03Hong Leong Building
                    SINGAPORE 
                    048581
",http://www.utsit.com
699,http://www.fccsingapore.com/membership/directory/account/699,UWCSEA ,"
Education...
",ABC,"
                    1207 Dover Road 
                    SINGAPORE 
                    139654
",
1632,http://www.fccsingapore.com/membership/directory/account/1632,VALEX CONSULTANCY PRIVATE LIMITED,"
Valex Consultancy specializes on advising corporate business solutions and regulatory compliance...
",ABC,"
                    32 Lincoln Road
Rosevale #11-02
                    SINGAPORE 
                    308362
",http://www.valex.sg
956,http://www.fccsingapore.com/membership/directory/account/956,VALLOUREC ASIA PACIFIC CORP PTE LTD,"
The Vallourec group is a world leader in the production of seamless steel tubes. Main production...
",ABC,"
                    133 New Bridge Road 
#21-01 Chinatown Point
                    SINGAPORE 
                    059413
",www.vallourec.com
1492,http://www.fccsingapore.com/membership/directory/account/1492,VBM CONSULTING PTE LTD,"
APC Productions, Asian Pastry Center, is specialised in organising and producing culinary events in...
",ABC,"
                    Block 219 Henderson Road 
#02-06
                    SINGAPORE 
                    159556
",http://www.asianpastrycup.com 
1606,http://www.fccsingapore.com/membership/directory/account/1606,VELDHOEN + COMPANY SEA PTE LTD,"
Management Consulting, Workplace Strategy, Change Management, Wellbeing Advisory, Leadership...
",ABC,"
                    5 Peck Hay Rd unit 14-01 228307
                    SINGAPORE 
                    228307
",https://www.veldhoencompany.com/en/
529,http://www.fccsingapore.com/membership/directory/account/529,VEOLIA SINGAPORE,"
Veolia is the global leader in optimized resource management, providing innovative waste, water and...
",ABC,"
                    17 Tuas Ave 12
                    SINGAPORE 
                    639037
",http://www.veolia.com.sg
530,http://www.fccsingapore.com/membership/directory/account/530,VEOLIA WATER TECHNOLOGIES (SEA) PTE LTD,"
Veolia group is the global leader in optimized resource management. With over 174 000 employees...
",ABC,"
                    6 Serangoon North Avenue 5 
#05-05
                    SINGAPORE 
                    554910
",http://www.veoliawatertech.com/asia/
1675,http://www.fccsingapore.com/membership/directory/account/1675,VIA ID ASIA PTE LTD,"
Accelerate the future of mobilities.
Created in 2010, Via ID is a business accelerator that...
",ABC,"
                    CIO 
6 Battery Road
                    SINGAPORE 
                    049909
",https://www.via-id.com/en/
53,http://www.fccsingapore.com/membership/directory/account/53,VILLA FINDER,"
Villa–Finder.com makes villa bookings smoother and safer for both travellers and owners. Our...
",ABC,"
                    35B Pagoda Street
                    SINGAPORE 
                    059194
",https://www.villa-finder.com
1620,http://www.fccsingapore.com/membership/directory/account/1620,VILLEROY & BOCH (ASIA PACIFIC) PTE LTD,"
Villeroy & Boch, with Head Office in Mettlach, Germany was founded in 1748 in the French region of...
",ABC,"
                    491B River Valley Road 
#04-01A, Valley Point
                    SINGAPORE 
                    248373
",http://www.villeroy-boch.com.sg/en/home.html
